LOCATION,RIVMILE,COLL_DATE,Replicate,MoYr,RM_MoYr_Rep,MACRO_GENSPECIES,INDIV
REGI,7.8,8/19/2015,4,Aug-15,7.8-Aug 2015-4,Simulium sp.,17
REGI,7.8,8/19/2015,4,Aug-15,7.8-Aug 2015-4,Stenelmis sp.,1
REGI,7.8,8/19/2015,4,Aug-15,7.8-Aug 2015-4,Thienemanniella sp.,2
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Caenis sp.,5
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Physella sp.,4
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Stenacron sp.,29
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Tricorythodes sp.,17
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Tanytarsus sp.,6
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Microtendipes pedellus gr.,3
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Oecetis sp.,1
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Tribelos/Endochironomus/Phaenopsectra Co,2
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Thienemannimyia gr. spp.,2
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Polypedilum fallax gr.,2
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Neureclipsis sp.,8
REGI,2.3,7/6/2016,1,Jul-16,2.3-Jul 2016-1,Polycentropus sp.,3
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Physella sp.,2
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Stenacron sp.,31
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Tricorythodes sp.,19
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Polycentropus sp.,4
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Neureclipsis sp.,3
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Pseudocloeon sp.,1
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Undetermined Turbellaria,1
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Stenochironomus sp.,1
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Microtendipes pedellus gr.,1
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Dicrotendipes sp.,1
REGI,2.3,7/6/2016,2,Jul-16,2.3-Jul 2016-2,Leucrocuta sp.,4
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Tanytarsus sp.,3
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Tricorythodes sp.,13
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Hydroptila sp.,1
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Neureclipsis sp.,5
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Stenacron sp.,32
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Polycentropus sp.,4
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Physella sp.,4
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Undetermined Turbellaria,3
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Caenis sp.,3
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Oecetis sp.,2
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Nais sp.,2
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Microtendipes rydalensis gr.,2
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Microtendipes pedellus gr.,1
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Cheumatopsyche sp.,1
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Lepidostoma sp.,1
REGI,2.3,7/6/2016,3,Jul-16,2.3-Jul 2016-3,Leucrocuta sp.,3
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Undetermined Heptageniidae,2
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Stenacron sp.,20
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Neureclipsis sp.,5
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Tricorythodes sp.,4
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Polycentropus sp.,2
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Physella sp.,2
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Oecetis sp.,1
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Microtendipes rydalensis gr.,1
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Microtendipes pedellus gr.,1
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Lepidostoma sp.,1
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Ceraclea sp.,1
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Undetermined Perlidae,1
REGI,2.3,7/6/2016,4,Jul-16,2.3-Jul 2016-4,Leucrocuta sp.,5
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Tricorythodes sp.,24
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Physella sp.,2
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Promoresia sp.,2
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Rheotanytarsus exiguus gr.,2
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Acroneuria abnormis,2
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Polypedilum flavum,3
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Ceratopsyche morosa,4
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Hydroptila sp.,5
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Leucrocuta sp.,8
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Neureclipsis sp.,21
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Cheumatopsyche sp.,28
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Maccaffertium mediopunctatum,29
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Nilotanypus sp.,2
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Isonychia sp.,17
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Cricotopus sp.,1
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Oecetis sp.,2
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Stenelmis sp.,4
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Polypedilum illinoense,1
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Rheotanytarsus pellucidus,1
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Serratella serratoides,1
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Stenochironomus sp.,1
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Thienemannimyia gr. spp.,1
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Undetermined Baetidae,1
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Heptagenia sp.,2
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Lepidostoma sp.,2
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Pentaneura sp.,2
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Tanytarsus sp.,1
REGI,2.7,7/6/2016,1,Jul-16,2.7-Jul 2016-1,Macronychus glabratus,3
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Undetermined Planorbidae,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Acentrella turbida,4
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Serratella deficiens,4
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Baetis flavistriga,4
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Tanytarsus sp.,4
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Physella sp.,3
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Nilotanypus sp.,3
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Brachycentrus appalachia,3
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Oecetis sp.,5
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Maccaffertium mediopunctatum,27
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Cricotopus sp.,3
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Ceratopsyche morosa,6
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Isonychia sp.,6
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Thienemannimyia gr. spp.,6
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Leucrocuta sp.,7
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Pentaneura sp.,7
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Stenelmis sp.,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Hydroptila sp.,18
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Dicrotendipes sp.,9
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Cheumatopsyche sp.,37
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Tricorythodes sp.,46
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Neureclipsis sp.,13
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Rheotanytarsus pellucidus,1
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Rheotanytarsus exiguus gr.,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Stenelmis sp.,3
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Corynoneura sp.,1
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Hydropsyche dicantha,1
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Polypedilum flavum,15
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Pristinella jenkinae,1
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Macronychus glabratus,3
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Stenochironomus sp.,1
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Thienemanniella sp.,1
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Tvetenia vitracies,1
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Undetermined Turbellaria,1
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Cricotopus/Orthocladius Complex,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Promoresia sp.,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Macronychus glabratus,1
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Microtendipes rydalensis gr.,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Drunella sp.,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Ceratopsyche sparna,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Ceraclea sp.,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Caenis sp.,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Acroneuria abnormis,2
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Hydropsyche sp.,1
REGI,2.7,7/6/2016,2,Jul-16,2.7-Jul 2016-2,Heptagenia sp.,2
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Helicopsyche borealis,2
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Tricorythodes sp.,16
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Stenochironomus sp.,3
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Acentrella sp.,2
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Cricotopus/Orthocladius Complex,3
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Leucrocuta sp.,3
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Promoresia sp.,4
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Acerpenna pygmaea,6
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Dicrotendipes sp.,6
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Polypedilum flavum,6
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Hydroptila sp.,28
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Maccaffertium mediopunctatum,8
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Synorthocladius sp.,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Neureclipsis sp.,8
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Acroneuria abnormis,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Thienemanniella sp.,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Tribelos/Endochironomus/Phaenopsectra Co,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Ablabesmyia mallochi,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Ceratopsyche morosa,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Cricotopus sp.,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Ferrissia sp.,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Rheotanytarsus exiguus gr.,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Microtendipes rydalensis gr.,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Nanocladius sp.,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Oecetis sp.,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Macronychus glabratus,1
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Macronychus glabratus,2
REGI,2.7,7/6/2016,3,Jul-16,2.7-Jul 2016-3,Tanytarsus sp.,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Tvetenia vitracies,2
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Stenelmis sp.,2
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Serratella serratoides,2
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Leucrocuta sp.,2
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Baetis pluto,2
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Serratella deficiens,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Undetermined Turbellaria,2
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Maccaffertium mediopunctatum,16
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Chimarra obscura,2
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Acentrella turbida,2
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Baetis flavistriga,2
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Ceratopsyche sp.,2
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Baetis intercalaris,3
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Neureclipsis sp.,4
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Cheumatopsyche sp.,5
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Isonychia sp.,12
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Corynoneura sp.,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Thienemanniella sp.,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Physella sp.,10
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Acroneuria lycorias,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Stenacron sp.,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Cricotopus/Orthocladius Complex,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Stenelmis sp.,8
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Ceratopsyche morosa,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Ceratopsyche sparna,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Chimarra aterrima?,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Cricotopus trifascia gr.,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Dubiraphia sp.,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Psephenus herricki,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Oecetis sp.,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Polypedilum aviceps,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Polypedilum fallax gr.,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Polypedilum flavum,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Polypedilum illinoense,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Hydroptila sp.,1
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Macronychus glabratus,3
REGI,2.8,7/6/2016,1,Jul-16,2.8-Jul 2016-1,Pycnopsyche sp.,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Microtendipes pedellus gr.,2
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Neureclipsis sp.,2
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Ablabesmyia mallochi,3
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Tanytarsus sp.,3
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Leucrocuta sp.,4
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Caenis sp.,5
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Physella sp.,5
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Polycentropus sp.,5
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Stenacron sp.,8
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Stenelmis sp.,15
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Dubiraphia sp.,2
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Lepidostoma sp.,6
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Undetermined Sisyridae,27
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Tricorythodes sp.,7
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Dicrotendipes sp.,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Maccaffertium sp.,7
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Paragnetina immarginata,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Dubiraphia sp.,2
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Ceratopsyche morosa,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Optioservus sp.,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Isonychia sp.,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Oecetis sp.,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Stempellinella sp.,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Stenochironomus sp.,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Undetermined Turbellaria,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Undetermined Baetidae,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Acroneuria sp.,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Agnetina sp.,1
REGI,2.8,7/6/2016,2,Jul-16,2.8-Jul 2016-2,Stenelmis sp.,8
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Undetermined Turbellaria,3
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Heptagenia sp.,2
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Tricorythodes sp.,2
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Hydropsyche sp.,2
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Cheumatopsyche sp.,3
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Acentrella turbida,3
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Baetis intercalaris,3
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Neureclipsis sp.,5
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Physella sp.,5
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Leucrocuta sp.,9
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Maccaffertium mediopunctatum,17
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Perlesta sp.,1
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Isonychia sp.,12
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Caenis sp.,1
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Ceratopsyche morosa,2
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Serratella deficiens,1
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Stenelmis sp.,5
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Heterocloeon curiosum,1
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Paragnetina immarginata,1
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Stenacron sp.,1
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Tanytarsus sp.,1
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Tvetenia vitracies,1
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Macrostemum sp.,1
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Agnetina sp.,1
REGI,2.8,7/6/2016,3,Jul-16,2.8-Jul 2016-3,Macronychus glabratus,4
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Cheumatopsyche sp.,1
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Pseudocloeon sp.,4
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Tricorythodes sp.,2
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Caenis sp.,3
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Ceratopsyche morosa,3
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Undetermined Turbellaria,3
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Stenelmis sp.,4
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Neureclipsis sp.,4
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Isonychia sp.,5
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Baetis intercalaris,6
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Maccaffertium mediopunctatum,7
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Ablabesmyia mallochi,2
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Leucrocuta sp.,16
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Stenelmis sp.,10
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Dubiraphia sp.,1
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Acroneuria abnormis,1
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Rheotanytarsus exiguus gr.,1
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Cricotopus bicinctus,1
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Macronychus glabratus,3
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Nanocladius sp.,1
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Nilotanypus sp.,1
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Oecetis sp.,1
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Physella sp.,1
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Polycentropus sp.,1
REGI,2.8,7/6/2016,4,Jul-16,2.8-Jul 2016-4,Heptagenia sp.,1
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Undetermined Turbellaria,31
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Oecetis sp.,2
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Undetermined Coenagrionidae,2
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Paramerina sp.,4
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Physella sp.,4
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Polycentropus sp.,4
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Caenis sp.,7
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Undetermined Hydrobiidae,15
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Stenacron sp.,59
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Microtendipes pedellus gr.,23
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Choroterpes sp.,2
REGI,3.1,7/6/2016,1,Jul-16,3.1-Jul 2016-1,Stenochironomus sp.,1
